tweet_id,sentiment,content,label,data_type
1961760353,neutral,someone just fuck up birthday sex for me ... he basically said the song is about a nigga being selfish ... listen to the song carefully,1,train
1961760410,worry,"i though the clothes of aw0910 <-empu collection from +9 designers will be there, together with the visual arts, but it is not",2,train
1961760434,love,"david mitchell's presenting 'have i got news for you' tonight heart i love him! i think he has ace heart on another note, damn this headache",3,train
1961761201,love,i love hi am...i hate hi am...i loved hi am yesterday...ill hate hi am tomorrow...damn i am confused,3,train
1961761522,neutral,@men cold and rainy,1,train
1961761589,worry,"@men ha!the potential is there but so is the loss of fingers, think you can get the po to do it? at a charge and not full proof",2,train
1961761596,worry,has now found a bug in the rhel5 <-empu bnx2 driver cannot handle high packets per second (&gt; 50k),2,train
1961761847,sadness,"gross. it is hot, and there has cotton everywhere... <-empu hello allergies.",0,train
1961762972,worry,#has followfriday @men although she does not consider me a sweetheart to,2,train
1961763431,sadness,thought she wuz my best friend...,0,train
1961763682,worry,@men so sorry definitely getting it out this weekend.,2,train
1961763822,sadness,is still tired due to late nights out and work and has to b up early again 2moro 4 work bad times!,0,train
1961764504,worry,"again, no p.f. changs for lunch boo",2,train
1961764762,sadness,"oh well, there go my hopes for seamless transfer of blog however i am now on track and will have it up and running sometime this eve",0,train
1961765253,neutral,downside to being on client site... no donut today.,1,train
1961765317,neutral,@men wish i could go. got to work.,1,train
1961765366,worry,@men ...i will take some...i am tiny,2,train
1961765463,worry,@men haa i am so excitedd woo,2,train
1961765538,worry,"@men i had to look at it 3 times before it sunk in, totally shocked by it tbh.",2,train
1961766552,worry,sore from ultimate... trying to figure out how to pay for school next semester...,2,train
1961766566,worry,missing loverboy so much,2,train
1961767321,worry,"quick answer, when do i put the bleach in the wash?? <-empp in the start or middle... do not laugh @ me...",2,train
1961767345,sadness,i am so tired and sick i have to be better on sunday so i can sing morning and night,0,train
1961767544,happiness,going camping in a coupla hours. got to pack everything... by myself,4,train
1961767905,worry,@men same as i... to bad i am a programmer only in this company,2,train
1961767976,sadness,@men soo sad i will miss you here in san diego!! <-empp,0,train
1961768063,worry,"@men oow those look painful, poor bb",2,train
1961768327,worry,time to get to work. i am already starting the day off bad. missed the up screening this morning at the el capitan,2,train
1961768662,sadness,@ work again,0,train
1961768874,happiness,@men how nice,4,train
1961769046,worry,"so i have done absolutely nothing <-empu all day today...how pitiful is that...smdh...guess i cannot go out 2nite, i got to work boo @men",2,train
1961769507,neutral,@men guess i am very shallow then!,1,train
1961769541,worry,noo i want to watch the comet do not want to go workk!! <-empp,2,train
1961769545,worry,bar exam madness: topic for today is torts,2,train
1961769695,sadness,breaking <-empu news: <-empu the broiler at burger king is down. there will be no burgers at burger king at lunch! at least chicken fries we are there!,0,train
1961769827,neutral,@men and the download failed my phone does not like your phone.,1,train
1961770433,worry,around 3 hours left until a 3 day weekend and i have waay too much work to do.,2,train
1961770450,worry,"@men did not think of that. why cannot people just be nice? why would anyone think it is ok to say that, much less make a movie.",2,train
1961770771,worry,i want to party down!,2,train
1961771076,neutral,@men eww is that who you are contracted through?,1,train
1961771917,worry,aww ur already gone,2,train
1961771964,sadness,time flies...and i never got it all right. why oh why?,0,train
1961772389,sadness,i am loving this sunshine and hating the thought of my office without windows,0,train
1961772821,worry,@men inoo are not they just i want to just go down there now an meet kyle again... i am too obsessed it is not fair!,2,train
1961814736,neutral,@men @men yep! jimmy buffett ftw!! <-empu <-empp... jimmy needs to tweet his words of wisdom every morning,1,train
1961815174,worry,@men hey! you have a bunch of events on facebook that jenny and i are not invited to... we are sad,2,train
1961815446,happiness,trying to shop online wis i could find sevens for 40. haha,4,train
1961815831,love,@men you better come back soon! heart,3,train
1961816067,happiness,i wish paramore would come to ireland,4,train
1961816097,happiness,10 more days to go for freedom!! <-empp damn these xams!! <-empp,4,train
1961816108,worry,@men i am so sorry to hear your bad news. i will send happy thoughts your way that you find a new job very soon!,2,train
1961816374,love,i am having a fantastically miserable time so far...,3,train
1961816699,worry,am but mom... because my princess got pneumonia...,2,train
1961816833,worry,@men good!! <-empp busy as heck but good. feeling yucky at the moment.,2,train
1961817193,neutral,@men i cannot dm you because you are not following me,1,train
1961817846,happiness,listening 2 music @ home all alone lol who wants 2 come over and hang with me lol!! <-empu <-empp,4,train
1961818067,worry,i do not want to work over the weekend,2,train
1961818092,neutral,no new tubas until 4th of july weekend,1,train
1961818780,worry,"@men cool! i have one (from a decluttering friend), but i do not know how to play",2,train
1961819131,sadness,selling my bonnaroo ticket. cannot get any time away from work. anyone in the dc area interested? i can meet up!,0,train
1961819371,worry,everybody is sick,2,train
1961819444,sadness,"@men southridge was moved a week later because of swine flu, i think",0,train
1961820138,neutral,i have lost my pocket knife suggestions for replacing a ken onion chive?,1,train
1961820710,worry,@men omg wtf why is there a porn site following me?!,2,train
1961820749,neutral,here again in school bored wanting 2 go home,1,train
1961821536,neutral,"kelly kelly pays your bills @ 12:15, kaden pays em @ 5:15 and @men just wants you to follow him. lol he dosent get to pay bills",1,train
1961822236,sadness,@men yeah. it totally sucks. i hate not being able to breathe! thanks for the ff!,0,train
1961822468,neutral,"downloading tf2, a mere 6.3g ... 3% nearly instantly now down to about 500kb <-empu",1,val
1961822535,neutral,"hey #has socialmediatv - i am new here - is this a recorded show, viewable later too? thanks (social media tv live &gt; -url-",1,train
1961822696,sadness,"@men i got mcdonalds, surpisingly it is not a popular drunk food option. it is sucks that all diners are not 24hrs here anymore",0,train
1961822707,sadness,oh my god ... sad day ...,0,train
1961823108,worry,@men i made the mistake of not avoiding the latest bonkers. i think my image of the series is tainted upon repair. aatw ruined it,2,train
1961823275,neutral,cannot figure out at what time(french hour) the new moon trailer will be up since i cannot watch the mtv movie awards from paris... ?,1,train
1961823541,worry,at the dentist. i liked it better when the dentist is the client. now i am the patient. -url-,2,train
1961823968,worry,i should have known something would go wrong. the van is having problems. oh please tell me it will not cost us an arm and a leg,2,train
1961824115,neutral,"the weather is too hott mayn i cnt take it, n i styl are not got ride of my flu n i want ma baby bk",1,train
1961824257,happiness,@men ah gdit! ranger game this afternoon,4,train
1961824333,sadness,working late with only the house of love for company. just what i want to be doing on a summer evening when i should be out with people,0,train
1961824945,sadness,any other mac users completely given up on google chrome?,0,train
1961825813,sadness,"@men yes, it is only fair lol",0,train
1961825851,happiness,@men aww i am teaching my son (when i have one) those manners! too many boys are lacking those!,4,train
1961826012,worry,@men try being my height in small cars not much fun specially on bumbpy country roads! haha,2,train
1961826181,happiness,@men hugs to you for not being able to shag crush anymore x,4,train
1961826323,sadness,"so much for a day off- i have been on my feet, all over the place, all day!",0,train
